Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772010293946,3204,3204,3204,3204,3204,3204,3204,3204,100,NaN,50,NaN,0,0,0,NaN,5.221035003662109,8589934592,2147483648,5991890944,407961600
209,1772010293946,3204,3204,3204,3204,3204,3204,3204,3204,0,0,NaN,0,100,NaN,100,0,5.221035003662109,8589934592,2147483648,5993054208,407961600
207,1772010294156,3204,3204,3204,3204,3204,3204,3204,3204,33.333335876464844,38.095237731933594,28.571430206298828,27.272727966308594,19.047618865966797,18.18181800842285,0,0,5.221035003662109,8589934592,2147483648,5989744640,407961600
209,1772010294364,3204,3204,3204,3204,3204,3204,3204,3204,71.42857360839844,76.19047546386719,70,73.68421173095703,23.809524536132813,20,9.523809432983398,4.761904716491699,5.221035003662109,8589934592,2147483648,5966643200,407961600
206,1772010294573,3204,3204,3204,3204,3204,3204,3204,3204,40,47.619049072265625,36.3636360168457,33.333335876464844,30.000001907348633,33.333335876464844,14.285715103149414,9.523809432983398,4.793539047241211,8589934592,2147483648,5944672256,407961600
209,1772010294780,3204,3204,3204,3204,3204,3204,3204,3204,55,50,42.105262756347656,33.333335876464844,33.333335876464844,28.571430206298828,14.285715103149414,9.523809432983398,4.793539047241211,8589934592,2147483648,5888196608,407961600
208,1772010294990,3204,3204,3204,3204,3204,3204,3204,3204,47.619049072265625,47.619049072265625,45.45454788208008,38.095237731933594,4.761904716491699,0,0,0,4.793539047241211,8589934592,2147483648,5890031616,407961600
207,1772010295199,3204,3204,3204,3204,3204,3204,3204,3204,40.90909194946289,40,25,28.571430206298828,4.761904716491699,4.545454502105713,0,0,4.793539047241211,8589934592,2147483648,5890031616,407961600
204,1772010295407,3204,3204,3204,3204,3204,3204,3204,3204,36.842105865478516,33.333335876464844,33.333335876464844,30.000001907348633,0,0,0,0,4.793539047241211,8589934592,2147483648,5890031616,407961600
209,1772010295611,3204,3204,3204,3204,3204,3204,3204,3204,40,35,25,33.333335876464844,15.000000953674316,9.523809432983398,4.761904716491699,9.523809432983398,6.6802167892456055,8589934592,2147483648,5930631168,407961600
200,1772010295821,3204,3204,3204,3204,3204,3204,3204,3204,36.3636360168457,38.095237731933594,47.619049072265625,45,13.636363983154297,4.761904716491699,0,4.761904716491699,6.6802167892456055,8589934592,2147483648,5920735232,407961600
207,1772010296022,3204,3204,3204,3204,3204,3204,3204,3204,55,55,55,55,5.263157844543457,5,5,5,6.6802167892456055,8589934592,2147483648,5902041088,407961600
204,1772010296230,3204,3204,3204,3204,3204,3204,3204,3204,36.842105865478516,40,38.095237731933594,33.333335876464844,33.333335876464844,19.047618865966797,9.090909004211426,0,6.6802167892456055,8589934592,2147483648,5920243712,407961600
205,1772010296435,3204,3204,3204,3204,3204,3204,3204,3204,54.54545593261719,52.38095474243164,40,30.000001907348633,38.095237731933594,4.761904716491699,0,4.761904716491699,6.6802167892456055,8589934592,2147483648,5916098560,407961600
