Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771999692028,3204,3204,3204,3204,3204,3204,3204,3204,0,NaN,100,NaN,0,0,0,0,5.543640613555908,8589934592,2147483648,6065864704,407961600
209,1771999692028,3204,3204,3204,3204,3204,3204,3204,3204,NaN,50,0,0,NaN,0,NaN,NaN,5.543640613555908,8589934592,2147483648,6066716672,407961600
202,1771999692238,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,25,25,23.809524536132813,4.545454502105713,0,0,0,5.543640613555908,8589934592,2147483648,6066716672,407961600
200,1771999692442,3204,3204,3204,3204,3204,3204,3204,3204,42.85714340209961,45,42.85714340209961,42.85714340209961,0,4.761904716491699,4.761904716491699,0,5.543640613555908,8589934592,2147483648,6066716672,407961600
203,1771999692643,3204,3204,3204,3204,3204,3204,3204,3204,68.42105102539063,57.142860412597656,60.000003814697266,57.894737243652344,0,0,0,0,5.543640613555908,8589934592,2147483648,6077612032,407961600
208,1771999692847,3204,3204,3204,3204,3204,3204,3204,3204,50,47.36842346191406,40,35,19.047618865966797,23.809524536132813,0,0,5.543640613555908,8589934592,2147483648,6064455680,407961600
202,1771999693056,3204,3204,3204,3204,3204,3204,3204,3204,61.904762268066406,61.904762268066406,55,50,33.333335876464844,15.000000953674316,9.523809432983398,9.523809432983398,5.96343469619751,8589934592,2147483648,6021922816,407961600
204,1771999693259,3204,3204,3204,3204,3204,3204,3204,3204,55,57.142860412597656,52.38095474243164,55,4.761904716491699,4.761904716491699,4.761904716491699,0,5.96343469619751,8589934592,2147483648,6021677056,407961600
209,1771999693464,3204,3204,3204,3204,3204,3204,3204,3204,47.619049072265625,45,40,38.095237731933594,10,35,0,0,5.96343469619751,8589934592,2147483648,6010044416,407961600
206,1771999693675,3204,3204,3204,3204,3204,3204,3204,3204,47.619049072265625,57.142860412597656,40.90909194946289,30.000001907348633,4.545454502105713,0,0,0,5.96343469619751,8589934592,2147483648,6011682816,407961600
209,1771999693882,3204,3204,3204,3204,3204,3204,3204,3204,40,55,36.842105865478516,40,10.526315689086914,14.285715103149414,4.761904716491699,0,5.96343469619751,8589934592,2147483648,5997707264,407961600
201,1771999694091,3204,3204,3204,3204,3204,3204,3204,3204,50,42.85714340209961,42.85714340209961,31.81818199157715,9.090909004211426,4.761904716491699,0,4.761904716491699,6.22114896774292,8589934592,2147483648,6007128064,407961600
