Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771994527318,3204,3204,3204,3204,3204,3204,3204,3204,50,NaN,0,100,NaN,NaN,0,0,5.1699137687683105,8589934592,2147483648,6047170560,652869632
209,1771994527319,3204,3204,3204,3204,3204,3204,3204,3204,0,NaN,NaN,0,0,0,0,0,5.1699137687683105,8589934592,2147483648,6047170560,652869632
209,1771994527529,3204,3204,3204,3204,3204,3204,3204,3204,35,22.72727394104004,23.809524536132813,15.000000953674316,28.571430206298828,18.18181800842285,9.523809432983398,14.285715103149414,5.1699137687683105,8589934592,2147483648,6047170560,652869632
201,1771994527739,3204,3204,3204,3204,3204,3204,3204,3204,40.90909194946289,33.333335876464844,33.333335876464844,20,4.761904716491699,0,0,0,5.1699137687683105,8589934592,2147483648,6047170560,652869632
209,1771994527941,3204,3204,3204,3204,3204,3204,3204,3204,84.21052551269531,85,80,71.42857360839844,15.000000953674316,19.047618865966797,10,5.263157844543457,5.1699137687683105,8589934592,2147483648,6068944896,652869632
209,1771994528151,3204,3204,3204,3204,3204,3204,3204,3204,50,47.619049072265625,40,36.3636360168457,23.809524536132813,19.047618865966797,9.523809432983398,4.761904716491699,5.1699137687683105,8589934592,2147483648,6076153856,652869632
204,1771994528361,3204,3204,3204,3204,3204,3204,3204,3204,55,40,36.3636360168457,25,19.047618865966797,10,13.043478012084961,9.523809432983398,4.889102935791016,8589934592,2147483648,6086852608,652869632
209,1771994528566,3204,3204,3204,3204,3204,3204,3204,3204,61.904762268066406,55,61.904762268066406,52.38095474243164,23.809524536132813,33.333335876464844,5,9.090909004211426,4.889102935791016,8589934592,2147483648,6086852608,652869632
208,1771994528776,3204,3204,3204,3204,3204,3204,3204,3204,42.85714340209961,59.09090805053711,35,28.571430206298828,14.285715103149414,9.523809432983398,5,4.761904716491699,4.889102935791016,8589934592,2147483648,6086852608,652869632
206,1771994528985,3204,3204,3204,3204,3204,3204,3204,3204,40,40,33.333335876464844,28.571430206298828,14.285715103149414,10,9.523809432983398,5,4.889102935791016,8589934592,2147483648,6153224192,652869632
207,1771994529192,3204,3204,3204,3204,3204,3204,3204,3204,45,42.85714340209961,35,26.3157901763916,5,4.761904716491699,0,4.761904716491699,5.960228443145752,8589934592,2147483648,6171148288,652869632
206,1771994529400,3204,3204,3204,3204,3204,3204,3204,3204,47.619049072265625,42.105262756347656,35,28.571430206298828,5,9.090909004211426,4.761904716491699,4.761904716491699,5.960228443145752,8589934592,2147483648,6175555584,652869632
209,1771994529607,3204,3204,3204,3204,3204,3204,3204,3204,57.142860412597656,42.85714340209961,47.619049072265625,28.571430206298828,13.636363983154297,5.263157844543457,9.523809432983398,5,5.960228443145752,8589934592,2147483648,6159745024,652869632
202,1771994529817,3204,3204,3204,3204,3204,3204,3204,3204,45,47.619049072265625,47.619049072265625,38.095237731933594,0,4.545454502105713,0,0,5.960228443145752,8589934592,2147483648,6155812864,652869632
205,1771994530020,3204,3204,3204,3204,3204,3204,3204,3204,35,38.095237731933594,20,25,14.285715103149414,9.523809432983398,4.761904716491699,0,5.960228443145752,8589934592,2147483648,6146981888,652869632
206,1771994530225,3204,3204,3204,3204,3204,3204,3204,3204,66.66667175292969,60.000003814697266,71.42857360839844,61.904762268066406,19.047618865966797,5.263157844543457,5,5,5.792316913604736,8589934592,2147483648,6134710272,652869632
204,1771994530432,3204,3204,3204,3204,3204,3204,3204,3204,80,76.19047546386719,75,80,5.263157844543457,13.636363983154297,38.095237731933594,4.761904716491699,5.792316913604736,8589934592,2147483648,6131613696,652869632
202,1771994530637,3204,3204,3204,3204,3204,3204,3204,3204,75,85.71428680419922,85.71428680419922,85.71428680419922,9.090909004211426,0,0,0,5.792316913604736,8589934592,2147483648,6131007488,652869632
208,1771994530840,3204,3204,3204,3204,3204,3204,3204,3204,60.000003814697266,63.15789031982422,66.66667175292969,70,10.526315689086914,10,10,9.523809432983398,5.792316913604736,8589934592,2147483648,6131007488,652869632
207,1771994531049,3204,3204,3204,3204,3204,3204,3204,3204,54.54545593261719,47.619049072265625,60.000003814697266,47.619049072265625,9.523809432983398,4.761904716491699,4.545454502105713,4.761904716491699,5.792316913604736,8589934592,2147483648,6134333440,652869632
208,1771994531257,3204,3204,3204,3204,3204,3204,3204,3204,40,47.619049072265625,47.619049072265625,52.38095474243164,13.636363983154297,9.523809432983398,30.000001907348633,4.761904716491699,6.292298316955566,8589934592,2147483648,6130450432,652869632
209,1771994531466,3204,3204,3204,3204,3204,3204,3204,3204,42.85714340209961,42.85714340209961,65,89.47368621826172,5,4.761904716491699,4.761904716491699,4.761904716491699,6.292298316955566,8589934592,2147483648,6130253824,652869632
205,1771994531676,3204,3204,3204,3204,3204,3204,3204,3204,60.000003814697266,57.142860412597656,63.6363639831543,63.6363639831543,9.523809432983398,9.523809432983398,9.523809432983398,5,6.292298316955566,8589934592,2147483648,6128795648,652869632
208,1771994531882,3204,3204,3204,3204,3204,3204,3204,3204,42.85714340209961,42.85714340209961,25,60.000003814697266,9.523809432983398,0,0,4.761904716491699,6.292298316955566,8589934592,2147483648,6130122752,652869632
209,1771994532090,3204,3204,3204,3204,3204,3204,3204,3204,45,42.105262756347656,45,59.09090805053711,40,50,13.636363983154297,0,6.292298316955566,8589934592,2147483648,6084444160,652869632
