Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772002682047,3204,3204,3204,3204,3204,3204,3204,3204,NaN,0,0,50,NaN,NaN,0,0,5.396062850952148,8589934592,2147483648,5974310912,407961600
209,1772002682047,3204,3204,3204,3204,3204,3204,3204,3204,0,NaN,NaN,NaN,50,0,0,0,5.396062850952148,8589934592,2147483648,5975015424,407961600
209,1772002682258,3204,3204,3204,3204,3204,3204,3204,3204,20,19.047618865966797,15.000000953674316,9.523809432983398,9.523809432983398,4.761904716491699,4.761904716491699,9.090909004211426,5.396062850952148,8589934592,2147483648,5975015424,407961600
204,1772002682468,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,30.000001907348633,23.809524536132813,23.809524536132813,0,0,4.545454502105713,0,5.396062850952148,8589934592,2147483648,5975015424,407961600
199,1772002682673,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,33.333335876464844,28.571430206298828,30.000001907348633,0,4.545454502105713,0,5,5.396062850952148,8589934592,2147483648,5974884352,407961600
202,1772002682873,3204,3204,3204,3204,3204,3204,3204,3204,35,30.000001907348633,30.000001907348633,21.052631378173828,0,0,0,0,5.396062850952148,8589934592,2147483648,5974720512,407961600
207,1772002683076,3204,3204,3204,3204,3204,3204,3204,3204,35,40,35,33.333335876464844,4.761904716491699,5,5,0,6.132009506225586,8589934592,2147483648,5974786048,407961600
208,1772002683284,3204,3204,3204,3204,3204,3204,3204,3204,76.19047546386719,71.42857360839844,71.42857360839844,76.19047546386719,0,0,0,0,6.132009506225586,8589934592,2147483648,5975851008,407961600
206,1772002683493,3204,3204,3204,3204,3204,3204,3204,3204,52.38095474243164,50,50,35,22.72727394104004,19.047618865966797,5,4.761904716491699,6.132009506225586,8589934592,2147483648,5966987264,407961600
208,1772002683700,3204,3204,3204,3204,3204,3204,3204,3204,75,66.66667175292969,72.7272720336914,57.142860412597656,4.761904716491699,4.545454502105713,4.545454502105713,0,6.132009506225586,8589934592,2147483648,5941870592,407961600
207,1772002683909,3204,3204,3204,3204,3204,3204,3204,3204,47.619049072265625,42.85714340209961,30.000001907348633,30.000001907348633,0,0,0,0,5.772989273071289,8589934592,2147483648,5930942464,407961600
203,1772002684116,3204,3204,3204,3204,3204,3204,3204,3204,47.619049072265625,42.85714340209961,38.095237731933594,40.90909194946289,20,10,0,0,5.772989273071289,8589934592,2147483648,5909250048,407961600
204,1772002684320,3204,3204,3204,3204,3204,3204,3204,3204,45,45,45,36.842105865478516,10,14.285715103149414,5,4.761904716491699,5.772989273071289,8589934592,2147483648,5906333696,407961600
203,1772002684525,3204,3204,3204,3204,3204,3204,3204,3204,45,35,45,33.333335876464844,0,0,0,0,5.772989273071289,8589934592,2147483648,5907005440,407961600
202,1772002684729,3204,3204,3204,3204,3204,3204,3204,3204,76.19047546386719,80,80,85,9.523809432983398,9.090909004211426,0,0,5.772989273071289,8589934592,2147483648,5922783232,407961600
209,1772002684932,3204,3204,3204,3204,3204,3204,3204,3204,65,71.42857360839844,75,66.66667175292969,0,0,0,0,6.318211078643799,8589934592,2147483648,5922586624,407961600
209,1772002685141,3204,3204,3204,3204,3204,3204,3204,3204,71.42857360839844,80,76.19047546386719,80.95238494873047,25,0,0,0,6.318211078643799,8589934592,2147483648,5929156608,407961600
206,1772002685351,3204,3204,3204,3204,3204,3204,3204,3204,60.000003814697266,63.6363639831543,59.09090805053711,70,9.523809432983398,4.761904716491699,4.761904716491699,4.545454502105713,6.318211078643799,8589934592,2147483648,5928878080,407961600
209,1772002685559,3204,3204,3204,3204,3204,3204,3204,3204,52.38095474243164,57.142860412597656,70,61.904762268066406,0,0,0,0,6.318211078643799,8589934592,2147483648,5929615360,407961600
202,1772002685768,3204,3204,3204,3204,3204,3204,3204,3204,71.42857360839844,55,60.000003814697266,66.66667175292969,4.761904716491699,0,0,0,6.318211078643799,8589934592,2147483648,5919571968,407961600
208,1772002685971,3204,3204,3204,3204,3204,3204,3204,3204,76.19047546386719,65,76.19047546386719,57.142860412597656,0,0,0,0,6.699273109436035,8589934592,2147483648,5917392896,407961600
209,1772002686180,3204,3204,3204,3204,3204,3204,3204,3204,75,71.42857360839844,61.904762268066406,75,35,10,14.285715103149414,0,6.699273109436035,8589934592,2147483648,5926584320,407961600
206,1772002686390,3204,3204,3204,3204,3204,3204,3204,3204,52.38095474243164,57.142860412597656,52.38095474243164,66.66667175292969,22.72727394104004,14.285715103149414,0,0,6.699273109436035,8589934592,2147483648,5926584320,407961600
200,1772002686596,3204,3204,3204,3204,3204,3204,3204,3204,60.000003814697266,52.38095474243164,40,60.000003814697266,0,4.545454502105713,4.761904716491699,4.761904716491699,6.699273109436035,8589934592,2147483648,5926584320,407961600
209,1772002686796,3204,3204,3204,3204,3204,3204,3204,3204,52.38095474243164,55,71.42857360839844,38.095237731933594,0,5,0,0,6.699273109436035,8589934592,2147483648,5912330240,407961600
209,1772002687006,3204,3204,3204,3204,3204,3204,3204,3204,50,60.000003814697266,52.38095474243164,66.66667175292969,36.3636360168457,45,28.571430206298828,0,6.896111488342285,8589934592,2147483648,5918113792,407961600
203,1772002687216,3204,3204,3204,3204,3204,3204,3204,3204,66.66667175292969,66.66667175292969,60.000003814697266,45,0,9.090909004211426,0,0,6.896111488342285,8589934592,2147483648,5918621696,407961600
210,1772002687421,3204,3204,3204,3204,3204,3204,3204,3204,61.904762268066406,60.000003814697266,61.904762268066406,52.38095474243164,5,4.761904716491699,0,0,6.896111488342285,8589934592,2147483648,5920456704,407961600
200,1772002687631,3204,3204,3204,3204,3204,3204,3204,3204,75,68.18181610107422,76.19047546386719,71.42857360839844,0,0,0,4.545454502105713,6.896111488342285,8589934592,2147483648,5918703616,407961600
