Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771993984388,3204,3204,3204,3204,3204,3204,3204,3204,NaN,100,100,NaN,0,NaN,NaN,0,6.499759197235107,8589934592,2147483648,6312525824,669646848
204,1771993984388,3204,3204,3204,3204,3204,3204,3204,3204,100,0,100,0,NaN,50,0,NaN,6.499759197235107,8589934592,2147483648,6313394176,669646848
201,1771993984593,3204,3204,3204,3204,3204,3204,3204,3204,47.619049072265625,55,55,45,14.285715103149414,10,5,4.761904716491699,6.499759197235107,8589934592,2147483648,6308577280,669646848
204,1771993984795,3204,3204,3204,3204,3204,3204,3204,3204,80,80,75,75,0,4.761904716491699,5,4.761904716491699,6.499759197235107,8589934592,2147483648,6298599424,669646848
204,1771993985000,3204,3204,3204,3204,3204,3204,3204,3204,68.42105102539063,70,66.66667175292969,61.904762268066406,0,0,0,0,6.499759197235107,8589934592,2147483648,6309412864,669646848
204,1771993985205,3204,3204,3204,3204,3204,3204,3204,3204,71.42857360839844,71.42857360839844,70,60.000003814697266,30.000001907348633,21.052631378173828,15.000000953674316,5,5.453158378601074,8589934592,2147483648,6309576704,669646848
201,1771993985410,3204,3204,3204,3204,3204,3204,3204,3204,76.19047546386719,70,65,71.42857360839844,14.285715103149414,14.285715103149414,4.761904716491699,4.761904716491699,5.453158378601074,8589934592,2147483648,6318030848,669646848
204,1771993985612,3204,3204,3204,3204,3204,3204,3204,3204,90,90,90,85,10,4.761904716491699,4.761904716491699,0,5.453158378601074,8589934592,2147483648,6326157312,669646848
199,1771993985817,3204,3204,3204,3204,3204,3204,3204,3204,60.000003814697266,55,45,52.38095474243164,5,5.263157844543457,5,5,5.453158378601074,8589934592,2147483648,6326157312,669646848
204,1771993986017,3204,3204,3204,3204,3204,3204,3204,3204,70,61.904762268066406,60.000003814697266,63.15789031982422,15.789472579956055,14.285715103149414,5.263157844543457,5,5.453158378601074,8589934592,2147483648,6362857472,669646848
204,1771993986222,3204,3204,3204,3204,3204,3204,3204,3204,50,47.36842346191406,42.85714340209961,42.85714340209961,9.090909004211426,4.761904716491699,4.761904716491699,4.761904716491699,6.349723815917969,8589934592,2147483648,6379405312,669646848
199,1771993986428,3204,3204,3204,3204,3204,3204,3204,3204,66.66667175292969,71.42857360839844,70,70,0,0,0,0,6.349723815917969,8589934592,2147483648,6364692480,669646848
204,1771993986628,3204,3204,3204,3204,3204,3204,3204,3204,75,65,70,65,10,10,5.263157844543457,9.523809432983398,6.349723815917969,8589934592,2147483648,6347931648,669646848
203,1771993986833,3204,3204,3204,3204,3204,3204,3204,3204,68.42105102539063,61.904762268066406,66.66667175292969,61.904762268066406,5,5,4.761904716491699,0,6.349723815917969,8589934592,2147483648,6367707136,669646848
202,1771993987037,3204,3204,3204,3204,3204,3204,3204,3204,57.142860412597656,68.42105102539063,57.894737243652344,60.000003814697266,28.571430206298828,5,4.761904716491699,0,6.349723815917969,8589934592,2147483648,6372737024,669646848
205,1771993987240,3204,3204,3204,3204,3204,3204,3204,3204,95,90.47618865966797,90.47618865966797,89.47368621826172,25,19.047618865966797,5,5,6.727768898010254,8589934592,2147483648,6395740160,669646848
202,1771993987446,3204,3204,3204,3204,3204,3204,3204,3204,90,95,85,85.71428680419922,25,14.285715103149414,20,9.523809432983398,6.727768898010254,8589934592,2147483648,6390530048,669646848
203,1771993987648,3204,3204,3204,3204,3204,3204,3204,3204,95,95.23809814453125,100,95,23.809524536132813,10.526315689086914,19.047618865966797,5,6.727768898010254,8589934592,2147483648,6398771200,669646848
