Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772015999596,3204,3204,3204,3204,3204,3204,3204,3204,100,NaN,0,0,0,0,0,0,5.2666778564453125,8589934592,2147483648,5991301120,366018560
207,1772015999596,3204,3204,3204,3204,3204,3204,3204,3204,0,0,NaN,NaN,NaN,NaN,NaN,NaN,5.2666778564453125,8589934592,2147483648,5992103936,366018560
207,1772015999804,3204,3204,3204,3204,3204,3204,3204,3204,25,23.809524536132813,20,19.047618865966797,9.523809432983398,9.523809432983398,4.761904716491699,9.090909004211426,5.2666778564453125,8589934592,2147483648,5991399424,366018560
207,1772016000012,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,23.809524536132813,31.81818199157715,19.047618865966797,4.545454502105713,0,0,0,5.2666778564453125,8589934592,2147483648,5994184704,366018560
209,1772016000220,3204,3204,3204,3204,3204,3204,3204,3204,60.000003814697266,50,47.619049072265625,47.619049072265625,0,0,0,0,5.2666778564453125,8589934592,2147483648,6001885184,366018560
206,1772016000430,3204,3204,3204,3204,3204,3204,3204,3204,60.000003814697266,61.904762268066406,57.142860412597656,47.619049072265625,14.285715103149414,9.090909004211426,9.090909004211426,4.545454502105713,5.447973251342773,8589934592,2147483648,6000214016,366018560
205,1772016000637,3204,3204,3204,3204,3204,3204,3204,3204,45.45454788208008,47.619049072265625,35,45,23.809524536132813,20,9.523809432983398,5,5.447973251342773,8589934592,2147483648,5984862208,366018560
201,1772016000843,3204,3204,3204,3204,3204,3204,3204,3204,50,40,38.095237731933594,50,5,9.523809432983398,4.761904716491699,4.761904716491699,5.447973251342773,8589934592,2147483648,5982863360,366018560
207,1772016001045,3204,3204,3204,3204,3204,3204,3204,3204,65,55,55,55,5,5.263157844543457,5,5,5.447973251342773,8589934592,2147483648,5959155712,366018560
208,1772016001253,3204,3204,3204,3204,3204,3204,3204,3204,45,42.85714340209961,30.000001907348633,38.095237731933594,19.047618865966797,9.090909004211426,0,4.761904716491699,5.447973251342773,8589934592,2147483648,5934235648,366018560
205,1772016001461,3204,3204,3204,3204,3204,3204,3204,3204,45.45454788208008,38.095237731933594,28.571430206298828,38.095237731933594,10,5,9.090909004211426,4.761904716491699,5.941016674041748,8589934592,2147483648,5935448064,366018560
209,1772016001667,3204,3204,3204,3204,3204,3204,3204,3204,47.36842346191406,30.000001907348633,40,50,9.523809432983398,4.761904716491699,4.761904716491699,0,5.941016674041748,8589934592,2147483648,5935448064,366018560
200,1772016001877,3204,3204,3204,3204,3204,3204,3204,3204,45.45454788208008,42.85714340209961,38.095237731933594,28.571430206298828,4.761904716491699,0,0,0,5.941016674041748,8589934592,2147483648,5960220672,366018560
208,1772016002077,3204,3204,3204,3204,3204,3204,3204,3204,47.36842346191406,45,28.571430206298828,30.000001907348633,5,5,5,5,5.941016674041748,8589934592,2147483648,5948112896,366018560
207,1772016002287,3204,3204,3204,3204,3204,3204,3204,3204,95.23809814453125,95,100,95.23809814453125,38.095237731933594,9.090909004211426,4.761904716491699,0,5.941016674041748,8589934592,2147483648,5913214976,366018560
201,1772016002495,3204,3204,3204,3204,3204,3204,3204,3204,71.42857360839844,59.09090805053711,60.000003814697266,76.19047546386719,23.809524536132813,25,5.263157844543457,9.090909004211426,6.685218334197998,8589934592,2147483648,5901680640,366018560
