Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771995070584,3204,3204,3204,3204,3204,3204,3204,3204,NaN,100,NaN,100,NaN,0,0,NaN,12.025485038757324,8589934592,2147483648,5960286208,433127424
209,1771995070585,3204,3204,3204,3204,3204,3204,3204,3204,100,NaN,100,NaN,0,0,0,0,12.025485038757324,8589934592,2147483648,5960286208,433127424
204,1771995070795,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,9.523809432983398,9.523809432983398,0,4.761904716491699,12.025485038757324,8589934592,2147483648,5960286208,433127424
200,1771995071001,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,0,9.090909004211426,4.761904716491699,0,12.025485038757324,8589934592,2147483648,5960286208,433127424
209,1771995071202,3204,3204,3204,3204,3204,3204,3204,3204,85,90,85,80.95238494873047,30.000001907348633,21.052631378173828,10,5,9.233648300170898,8589934592,2147483648,5959008256,433127424
203,1771995071412,3204,3204,3204,3204,3204,3204,3204,3204,85,85.71428680419922,86.36363983154297,90.47618865966797,57.142860412597656,47.619049072265625,36.3636360168457,33.333335876464844,9.233648300170898,8589934592,2147483648,5942804480,433127424
208,1771995071616,3204,3204,3204,3204,3204,3204,3204,3204,55,55,45,40,15.000000953674316,5,0,4.761904716491699,9.233648300170898,8589934592,2147483648,5948358656,433127424
209,1771995071824,3204,3204,3204,3204,3204,3204,3204,3204,61.904762268066406,57.142860412597656,61.904762268066406,61.904762268066406,18.18181800842285,14.285715103149414,4.761904716491699,5,9.233648300170898,8589934592,2147483648,5967085568,433127424
202,1771995072034,3204,3204,3204,3204,3204,3204,3204,3204,71.42857360839844,75,63.15789031982422,63.15789031982422,10.526315689086914,9.523809432983398,9.090909004211426,0,9.233648300170898,8589934592,2147483648,5985107968,433127424
200,1771995072237,3204,3204,3204,3204,3204,3204,3204,3204,94.73684692382813,85,85.71428680419922,90.47618865966797,23.809524536132813,23.809524536132813,30.000001907348633,14.285715103149414,6.556814670562744,8589934592,2147483648,6013517824,433127424
204,1771995072438,3204,3204,3204,3204,3204,3204,3204,3204,90.47618865966797,95,90,90,57.894737243652344,36.842105865478516,15.000000953674316,5,6.556814670562744,8589934592,2147483648,6016794624,433127424
209,1771995072642,3204,3204,3204,3204,3204,3204,3204,3204,80,80,80,75,42.85714340209961,33.333335876464844,5,14.285715103149414,6.556814670562744,8589934592,2147483648,6003556352,433127424
201,1771995072852,3204,3204,3204,3204,3204,3204,3204,3204,55,47.619049072265625,52.38095474243164,38.095237731933594,13.636363983154297,9.523809432983398,4.761904716491699,9.090909004211426,6.556814670562744,8589934592,2147483648,6034915328,433127424
209,1771995073053,3204,3204,3204,3204,3204,3204,3204,3204,85.71428680419922,90,85,80.95238494873047,26.3157901763916,20,20,10,6.556814670562744,8589934592,2147483648,6029475840,433127424
209,1771995073263,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,47.619049072265625,61.904762268066406,28.571430206298828,28.571430206298828,7.24207878112793,8589934592,2147483648,6030983168,433127424
199,1771995073474,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,28.571430206298828,28.571430206298828,14.285715103149414,15.000000953674316,7.24207878112793,8589934592,2147483648,6003228672,433127424
202,1771995073674,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,75,70,71.42857360839844,70,7.24207878112793,8589934592,2147483648,6003228672,433127424
202,1771995073876,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,100,100,100,100,7.24207878112793,8589934592,2147483648,6003228672,433127424
204,1771995074079,3204,3204,3204,3204,3204,3204,3204,3204,100,100,100,100,100,100,100,100,7.24207878112793,8589934592,2147483648,6003228672,433127424
209,1771995074284,3204,3204,3204,3204,3204,3204,3204,3204,95.23809814453125,95,90.47618865966797,95,100,100,100,100,7.960451126098633,8589934592,2147483648,5999099904,433127424
200,1771995074494,3204,3204,3204,3204,3204,3204,3204,3204,90,86.36363983154297,90.47618865966797,90.90909576416016,95.45454406738281,95.45454406738281,95.23809814453125,95,7.960451126098633,8589934592,2147483648,5983928320,433127424
204,1771995074696,3204,3204,3204,3204,3204,3204,3204,3204,60.000003814697266,60.000003814697266,55,40,63.15789031982422,55,47.619049072265625,28.571430206298828,7.960451126098633,8589934592,2147483648,5993316352,433127424
208,1771995074901,3204,3204,3204,3204,3204,3204,3204,3204,60.000003814697266,65,47.619049072265625,60.000003814697266,65,90,52.6315803527832,19.047618865966797,7.960451126098633,8589934592,2147483648,5986238464,433127424
209,1771995075110,3204,3204,3204,3204,3204,3204,3204,3204,63.6363639831543,55,52.6315803527832,50,85.71428680419922,61.904762268066406,57.142860412597656,15.000000953674316,7.960451126098633,8589934592,2147483648,5983125504,433127424
209,1771995075319,3204,3204,3204,3204,3204,3204,3204,3204,65,61.904762268066406,59.09090805053711,52.38095474243164,71.42857360839844,71.42857360839844,77.2727279663086,50,8.942399978637695,8589934592,2147483648,5987794944,433127424
206,1771995075530,3204,3204,3204,3204,3204,3204,3204,3204,76.19047546386719,71.42857360839844,71.42857360839844,70,52.38095474243164,35,30.000001907348633,14.285715103149414,8.942399978637695,8589934592,2147483648,5967724544,433127424
209,1771995075737,3204,3204,3204,3204,3204,3204,3204,3204,90,90.47618865966797,90,86.36363983154297,42.85714340209961,9.090909004211426,4.761904716491699,0,8.942399978637695,8589934592,2147483648,5978750976,433127424
202,1771995075947,3204,3204,3204,3204,3204,3204,3204,3204,90.47618865966797,90.47618865966797,90.47618865966797,90.47618865966797,4.761904716491699,4.761904716491699,0,4.761904716491699,8.942399978637695,8589934592,2147483648,5971689472,433127424
208,1771995076150,3204,3204,3204,3204,3204,3204,3204,3204,90.47618865966797,89.47368621826172,95,89.47368621826172,0,0,5,0,8.942399978637695,8589934592,2147483648,5972410368,433127424
209,1771995076359,3204,3204,3204,3204,3204,3204,3204,3204,95,95.45454406738281,95.45454406738281,90.47618865966797,5,5,4.761904716491699,4.761904716491699,11.182646751403809,8589934592,2147483648,5973262336,433127424
201,1771995076569,3204,3204,3204,3204,3204,3204,3204,3204,90.47618865966797,90.47618865966797,90,86.36363983154297,4.761904716491699,4.761904716491699,4.761904716491699,0,11.182646751403809,8589934592,2147483648,5962645504,433127424
202,1771995076771,3204,3204,3204,3204,3204,3204,3204,3204,85,80,90,85,4.761904716491699,4.761904716491699,0,4.761904716491699,11.182646751403809,8589934592,2147483648,5969199104,433127424
203,1771995076974,3204,3204,3204,3204,3204,3204,3204,3204,71.42857360839844,70,70,68.42105102539063,9.523809432983398,5,9.523809432983398,0,11.182646751403809,8589934592,2147483648,5968101376,433127424
204,1771995077178,3204,3204,3204,3204,3204,3204,3204,3204,80,76.19047546386719,75,80.95238494873047,5,4.761904716491699,4.761904716491699,4.761904716491699,11.182646751403809,8589934592,2147483648,5964218368,433127424
204,1771995077382,3204,3204,3204,3204,3204,3204,3204,3204,85,80,71.42857360839844,75,5,5.263157844543457,5,5,12.838342666625977,8589934592,2147483648,5971820544,433127424
203,1771995077588,3204,3204,3204,3204,3204,3204,3204,3204,75,70,76.19047546386719,71.42857360839844,23.809524536132813,9.523809432983398,0,9.523809432983398,12.838342666625977,8589934592,2147483648,5943738368,433127424
209,1771995077791,3204,3204,3204,3204,3204,3204,3204,3204,85.71428680419922,90,89.47368621826172,90,0,4.761904716491699,4.761904716491699,4.761904716491699,12.838342666625977,8589934592,2147483648,5933875200,433127424
205,1771995078001,3204,3204,3204,3204,3204,3204,3204,3204,66.66667175292969,66.66667175292969,63.6363639831543,57.142860412597656,4.761904716491699,4.761904716491699,0,0,12.838342666625977,8589934592,2147483648,5947932672,433127424
209,1771995078207,3204,3204,3204,3204,3204,3204,3204,3204,71.42857360839844,65,60.000003814697266,57.894737243652344,14.285715103149414,25,4.761904716491699,0,8.266504287719727,8589934592,2147483648,5947932672,433127424
200,1771995078417,3204,3204,3204,3204,3204,3204,3204,3204,75,68.18181610107422,71.42857360839844,68.18181610107422,4.761904716491699,4.761904716491699,9.523809432983398,4.761904716491699,8.266504287719727,8589934592,2147483648,5929025536,433127424
206,1771995078617,3204,3204,3204,3204,3204,3204,3204,3204,70,68.42105102539063,65,60.000003814697266,0,4.761904716491699,0,0,8.266504287719727,8589934592,2147483648,5941706752,433127424
209,1771995078825,3204,3204,3204,3204,3204,3204,3204,3204,85,80.95238494873047,75,80,0,0,4.545454502105713,0,8.266504287719727,8589934592,2147483648,5941706752,433127424
209,1771995079035,3204,3204,3204,3204,3204,3204,3204,3204,86.36363983154297,85.71428680419922,85.71428680419922,80.95238494873047,4.761904716491699,0,0,4.545454502105713,8.266504287719727,8589934592,2147483648,5941706752,433127424
199,1771995079245,3204,3204,3204,3204,3204,3204,3204,3204,85,85.71428680419922,85.71428680419922,86.36363983154297,14.285715103149414,14.285715103149414,5,4.761904716491699,6.327515125274658,8589934592,2147483648,5941706752,433127424
