Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772005128290,3204,3204,3204,3204,3204,3204,3204,3204,100,100,NaN,0,0,0,0,0,6.407732009887695,8589934592,2147483648,6454312960,407961600
209,1772005128290,3204,3204,3204,3204,3204,3204,3204,3204,NaN,NaN,100,100,NaN,NaN,NaN,NaN,6.407732009887695,8589934592,2147483648,6454312960,407961600
200,1772005128500,3204,3204,3204,3204,3204,3204,3204,3204,71.42857360839844,59.09090805053711,57.142860412597656,60.000003814697266,4.761904716491699,4.761904716491699,8.69565200805664,0,6.407732009887695,8589934592,2147483648,6454312960,407961600
207,1772005128701,3204,3204,3204,3204,3204,3204,3204,3204,73.68421173095703,63.15789031982422,70,65,14.285715103149414,10,5,5,6.407732009887695,8589934592,2147483648,6454312960,407961600
209,1772005128909,3204,3204,3204,3204,3204,3204,3204,3204,57.142860412597656,52.38095474243164,47.619049072265625,40.90909194946289,35,30.000001907348633,10,14.285715103149414,5.908917427062988,8589934592,2147483648,6386221056,407961600
209,1772005129119,3204,3204,3204,3204,3204,3204,3204,3204,85,80.95238494873047,71.42857360839844,75,19.047618865966797,15.000000953674316,10,4.761904716491699,5.908917427062988,8589934592,2147483648,6328025088,407961600
209,1772005129329,3204,3204,3204,3204,3204,3204,3204,3204,68.18181610107422,66.66667175292969,66.66667175292969,68.18181610107422,20,21.7391300201416,9.090909004211426,0,5.908917427062988,8589934592,2147483648,6284951552,407961600
209,1772005129539,3204,3204,3204,3204,3204,3204,3204,3204,80.95238494873047,76.19047546386719,85,76.19047546386719,9.090909004211426,0,0,0,5.908917427062988,8589934592,2147483648,6284951552,407961600
199,1772005129749,3204,3204,3204,3204,3204,3204,3204,3204,47.619049072265625,42.85714340209961,35,35,20,5,0,0,5.908917427062988,8589934592,2147483648,6284951552,407961600
201,1772005129949,3204,3204,3204,3204,3204,3204,3204,3204,47.36842346191406,47.36842346191406,35,35,10,5,0,4.761904716491699,6.537421226501465,8589934592,2147483648,6254739456,407961600
206,1772005130150,3204,3204,3204,3204,3204,3204,3204,3204,47.619049072265625,45,42.85714340209961,35,0,4.761904716491699,5,0,6.537421226501465,8589934592,2147483648,6244188160,407961600
209,1772005130357,3204,3204,3204,3204,3204,3204,3204,3204,75,65,55,50,4.761904716491699,0,0,0,6.537421226501465,8589934592,2147483648,6227869696,407961600
