Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772001050873,3204,3204,3204,3204,3204,3204,3204,3204,0,0,NaN,50,0,0,0,0,5.6411519050598145,8589934592,2147483648,6280871936,407961600
209,1772001050873,3204,3204,3204,3204,3204,3204,3204,3204,NaN,NaN,100,NaN,50,NaN,NaN,0,5.6411519050598145,8589934592,2147483648,6280544256,407961600
201,1772001051083,3204,3204,3204,3204,3204,3204,3204,3204,54.54545593261719,54.54545593261719,52.38095474243164,57.142860412597656,20,13.636363983154297,4.761904716491699,9.523809432983398,5.704150199890137,8589934592,2147483648,6280544256,407961600
207,1772001051285,3204,3204,3204,3204,3204,3204,3204,3204,90,85,85.71428680419922,85,10,5,4.761904716491699,0,5.704150199890137,8589934592,2147483648,6280544256,407961600
209,1772001051493,3204,3204,3204,3204,3204,3204,3204,3204,75,70,71.42857360839844,71.42857360839844,30.000001907348633,30.000001907348633,10,13.636363983154297,5.704150199890137,8589934592,2147483648,6305087488,407961600
209,1772001051702,3204,3204,3204,3204,3204,3204,3204,3204,75,57.142860412597656,57.894737243652344,57.142860412597656,27.272727966308594,28.571430206298828,14.285715103149414,10,5.704150199890137,8589934592,2147483648,6316572672,407961600
205,1772001051912,3204,3204,3204,3204,3204,3204,3204,3204,81.81818389892578,66.66667175292969,68.18181610107422,76.19047546386719,5,0,4.545454502105713,0,5.704150199890137,8589934592,2147483648,6328057856,407961600
208,1772001052118,3204,3204,3204,3204,3204,3204,3204,3204,57.142860412597656,57.142860412597656,55,47.36842346191406,0,0,0,0,5.745072841644287,8589934592,2147483648,6343327744,407961600
209,1772001052327,3204,3204,3204,3204,3204,3204,3204,3204,50,50,54.54545593261719,54.54545593261719,9.523809432983398,9.090909004211426,0,0,5.745072841644287,8589934592,2147483648,6374096896,407961600
205,1772001052537,3204,3204,3204,3204,3204,3204,3204,3204,61.904762268066406,52.38095474243164,52.6315803527832,60.000003814697266,0,0,0,0,5.745072841644287,8589934592,2147483648,6390628352,407961600
