Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771997245458,3204,3204,3204,3204,3204,3204,3204,3204,NaN,0,0,0,0,0,NaN,0,5.199795246124268,8589934592,2147483648,6169722880,407961600
209,1771997245459,3204,3204,3204,3204,3204,3204,3204,3204,0,NaN,NaN,NaN,NaN,NaN,0,100,5.199795246124268,8589934592,2147483648,6169722880,407961600
209,1771997245669,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,28.571430206298828,23.809524536132813,14.285715103149414,38.095237731933594,25,23.809524536132813,5,5.199795246124268,8589934592,2147483648,6169722880,407961600
208,1771997245879,3204,3204,3204,3204,3204,3204,3204,3204,76.19047546386719,71.42857360839844,75,71.42857360839844,9.523809432983398,4.761904716491699,0,0,5.199795246124268,8589934592,2147483648,6169722880,407961600
205,1771997246088,3204,3204,3204,3204,3204,3204,3204,3204,66.66667175292969,66.66667175292969,57.142860412597656,52.38095474243164,4.761904716491699,4.761904716491699,0,0,5.199795246124268,8589934592,2147483648,6125223936,407961600
207,1771997246295,3204,3204,3204,3204,3204,3204,3204,3204,65,61.904762268066406,52.38095474243164,50,23.809524536132813,18.18181800842285,0,0,5.4010233879089355,8589934592,2147483648,6095912960,407961600
200,1771997246503,3204,3204,3204,3204,3204,3204,3204,3204,52.38095474243164,52.38095474243164,50,42.85714340209961,5.263157844543457,5,9.523809432983398,4.761904716491699,5.4010233879089355,8589934592,2147483648,6114443264,407961600
207,1771997246703,3204,3204,3204,3204,3204,3204,3204,3204,40,31.57894515991211,35,30.000001907348633,0,0,0,0,5.4010233879089355,8589934592,2147483648,6129106944,407961600
209,1771997246911,3204,3204,3204,3204,3204,3204,3204,3204,38.095237731933594,40,33.333335876464844,28.571430206298828,14.285715103149414,9.523809432983398,9.523809432983398,5,5.4010233879089355,8589934592,2147483648,6135808000,407961600
209,1771997247121,3204,3204,3204,3204,3204,3204,3204,3204,40,38.095237731933594,33.333335876464844,30.000001907348633,13.636363983154297,15.000000953674316,0,0,5.1009602546691895,8589934592,2147483648,6143279104,407961600
200,1771997247331,3204,3204,3204,3204,3204,3204,3204,3204,52.38095474243164,61.904762268066406,42.85714340209961,52.38095474243164,0,0,0,0,5.1009602546691895,8589934592,2147483648,6136905728,407961600
209,1771997247532,3204,3204,3204,3204,3204,3204,3204,3204,50,52.38095474243164,50,40,0,4.761904716491699,0,0,5.1009602546691895,8589934592,2147483648,6136905728,407961600
209,1771997247741,3204,3204,3204,3204,3204,3204,3204,3204,52.38095474243164,45,52.38095474243164,42.85714340209961,14.285715103149414,9.523809432983398,4.545454502105713,8.69565200805664,5.1009602546691895,8589934592,2147483648,6136905728,407961600
201,1771997247951,3204,3204,3204,3204,3204,3204,3204,3204,80,81.81818389892578,80.95238494873047,76.19047546386719,20,19.047618865966797,0,35,5.1009602546691895,8589934592,2147483648,6136905728,407961600
209,1771997248153,3204,3204,3204,3204,3204,3204,3204,3204,80.95238494873047,73.68421173095703,68.42105102539063,75,0,0,0,0,7.106891632080078,8589934592,2147483648,6153027584,407961600
200,1771997248363,3204,3204,3204,3204,3204,3204,3204,3204,85,80.95238494873047,80.95238494873047,75,4.545454502105713,0,0,0,7.106891632080078,8589934592,2147483648,6154420224,407961600
204,1771997248565,3204,3204,3204,3204,3204,3204,3204,3204,80.95238494873047,80,65,75,5,5,4.761904716491699,0,7.106891632080078,8589934592,2147483648,6156845056,407961600
205,1771997248769,3204,3204,3204,3204,3204,3204,3204,3204,60.000003814697266,76.19047546386719,65,59.09090805053711,28.571430206298828,0,0,0,7.106891632080078,8589934592,2147483648,6154371072,407961600
208,1771997248975,3204,3204,3204,3204,3204,3204,3204,3204,71.42857360839844,71.42857360839844,61.904762268066406,73.68421173095703,10,5,0,0,7.106891632080078,8589934592,2147483648,6156369920,407961600
200,1771997249185,3204,3204,3204,3204,3204,3204,3204,3204,57.142860412597656,60.000003814697266,66.66667175292969,63.6363639831543,0,4.545454502105713,0,4.545454502105713,6.306819438934326,8589934592,2147483648,6157582336,407961600
209,1771997249386,3204,3204,3204,3204,3204,3204,3204,3204,63.15789031982422,60.000003814697266,66.66667175292969,66.66667175292969,0,0,0,0,6.306819438934326,8589934592,2147483648,6156353536,407961600
202,1771997249596,3204,3204,3204,3204,3204,3204,3204,3204,59.09090805053711,52.38095474243164,70,68.42105102539063,0,0,0,0,6.306819438934326,8589934592,2147483648,6154764288,407961600
205,1771997249799,3204,3204,3204,3204,3204,3204,3204,3204,42.105262756347656,65,45,42.85714340209961,4.761904716491699,0,0,0,6.306819438934326,8589934592,2147483648,6156222464,407961600
204,1771997250004,3204,3204,3204,3204,3204,3204,3204,3204,65,60.000003814697266,75,57.142860412597656,47.619049072265625,20,18.18181800842285,20,6.306819438934326,8589934592,2147483648,6154256384,407961600
209,1771997250209,3204,3204,3204,3204,3204,3204,3204,3204,57.142860412597656,55,63.6363639831543,45,25,0,15.000000953674316,0,6.615006446838379,8589934592,2147483648,6153273344,407961600
208,1771997250419,3204,3204,3204,3204,3204,3204,3204,3204,71.42857360839844,71.42857360839844,70,75,5,9.090909004211426,0,0,6.615006446838379,8589934592,2147483648,6146031616,407961600
209,1771997250628,3204,3204,3204,3204,3204,3204,3204,3204,61.904762268066406,54.54545593261719,57.142860412597656,47.619049072265625,22.72727394104004,5,0,0,6.615006446838379,8589934592,2147483648,6146031616,407961600
206,1771997250838,3204,3204,3204,3204,3204,3204,3204,3204,61.904762268066406,70,66.66667175292969,63.6363639831543,15.000000953674316,4.761904716491699,4.761904716491699,0,6.615006446838379,8589934592,2147483648,6146031616,407961600
204,1771997251045,3204,3204,3204,3204,3204,3204,3204,3204,65,61.904762268066406,76.19047546386719,65,40.90909194946289,0,0,4.761904716491699,6.615006446838379,8589934592,2147483648,6146031616,407961600
202,1771997251250,3204,3204,3204,3204,3204,3204,3204,3204,71.42857360839844,70,70,61.904762268066406,10,9.523809432983398,0,0,6.809609413146973,8589934592,2147483648,6135611392,407961600
210,1771997251453,3204,3204,3204,3204,3204,3204,3204,3204,52.6315803527832,66.66667175292969,65,68.42105102539063,5,0,5,0,6.809609413146973,8589934592,2147483648,6136971264,407961600
207,1771997251663,3204,3204,3204,3204,3204,3204,3204,3204,54.54545593261719,50,52.38095474243164,45.45454788208008,0,4.545454502105713,0,0,6.809609413146973,8589934592,2147483648,6136971264,407961600
205,1771997251871,3204,3204,3204,3204,3204,3204,3204,3204,47.619049072265625,38.095237731933594,52.38095474243164,60.000003814697266,0,0,0,0,6.809609413146973,8589934592,2147483648,6136971264,407961600
203,1771997252077,3204,3204,3204,3204,3204,3204,3204,3204,60.000003814697266,42.85714340209961,60.000003814697266,57.142860412597656,10,18.18181800842285,9.523809432983398,4.761904716491699,6.809609413146973,8589934592,2147483648,6136971264,407961600
209,1771997252281,3204,3204,3204,3204,3204,3204,3204,3204,40,40,45,60.000003814697266,15.000000953674316,5.263157844543457,0,0,6.317902088165283,8589934592,2147483648,6133972992,407961600
203,1771997252491,3204,3204,3204,3204,3204,3204,3204,3204,59.09090805053711,38.095237731933594,57.142860412597656,57.142860412597656,0,0,0,0,6.317902088165283,8589934592,2147483648,6133547008,407961600
207,1771997252695,3204,3204,3204,3204,3204,3204,3204,3204,45,50,61.904762268066406,45,0,0,0,0,6.317902088165283,8589934592,2147483648,6134792192,407961600
205,1771997252903,3204,3204,3204,3204,3204,3204,3204,3204,73.68421173095703,60.000003814697266,55,66.66667175292969,0,0,0,0,6.317902088165283,8589934592,2147483648,6131384320,407961600
209,1771997253108,3204,3204,3204,3204,3204,3204,3204,3204,50,42.85714340209961,42.85714340209961,66.66667175292969,0,0,0,0,7.132800102233887,8589934592,2147483648,6131384320,407961600
205,1771997253318,3204,3204,3204,3204,3204,3204,3204,3204,45,42.85714340209961,52.38095474243164,42.85714340209961,9.090909004211426,4.761904716491699,0,0,7.132800102233887,8589934592,2147483648,6134218752,407961600
209,1771997253524,3204,3204,3204,3204,3204,3204,3204,3204,47.619049072265625,55,33.333335876464844,40,0,0,0,0,7.132800102233887,8589934592,2147483648,6124847104,407961600
209,1771997253734,3204,3204,3204,3204,3204,3204,3204,3204,50,47.619049072265625,47.619049072265625,38.095237731933594,0,0,0,0,7.132800102233887,8589934592,2147483648,6124240896,407961600
199,1771997253945,3204,3204,3204,3204,3204,3204,3204,3204,63.6363639831543,61.904762268066406,65,57.142860412597656,5,0,4.761904716491699,8.69565200805664,7.132800102233887,8589934592,2147483648,6115934208,407961600
209,1771997254144,3204,3204,3204,3204,3204,3204,3204,3204,52.6315803527832,55,55,42.105262756347656,15.000000953674316,10,0,0,6.707643985748291,8589934592,2147483648,6115934208,407961600
202,1771997254354,3204,3204,3204,3204,3204,3204,3204,3204,66.66667175292969,65,61.904762268066406,57.142860412597656,20,18.18181800842285,9.090909004211426,4.761904716491699,6.707643985748291,8589934592,2147483648,6121275392,407961600
207,1771997254558,3204,3204,3204,3204,3204,3204,3204,3204,61.904762268066406,52.38095474243164,50,90,4.761904716491699,0,0,0,6.707643985748291,8589934592,2147483648,6121553920,407961600
203,1771997254765,3204,3204,3204,3204,3204,3204,3204,3204,55,57.142860412597656,57.142860412597656,61.904762268066406,9.523809432983398,0,0,0,6.707643985748291,8589934592,2147483648,6121914368,407961600
203,1771997254969,3204,3204,3204,3204,3204,3204,3204,3204,42.85714340209961,40,30.000001907348633,61.904762268066406,33.333335876464844,0,0,0,6.707643985748291,8589934592,2147483648,6122389504,407961600
206,1771997255174,3204,3204,3204,3204,3204,3204,3204,3204,60.000003814697266,50,60.000003814697266,47.619049072265625,0,4.761904716491699,4.761904716491699,0,6.0831499099731445,8589934592,2147483648,6125240320,407961600
207,1771997255381,3204,3204,3204,3204,3204,3204,3204,3204,70,72.7272720336914,71.42857360839844,50,0,4.545454502105713,0,0,6.0831499099731445,8589934592,2147483648,6125240320,407961600
209,1771997255588,3204,3204,3204,3204,3204,3204,3204,3204,47.619049072265625,50,71.42857360839844,55,38.095237731933594,0,0,0,6.0831499099731445,8589934592,2147483648,6127337472,407961600
203,1771997255798,3204,3204,3204,3204,3204,3204,3204,3204,42.85714340209961,38.095237731933594,52.38095474243164,57.142860412597656,18.18181800842285,15.000000953674316,4.761904716491699,0,6.0831499099731445,8589934592,2147483648,6129352704,407961600
