Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772011925214,3204,3204,3204,3204,3204,3204,3204,3204,NaN,NaN,0,0,0,0,0,0,5.177051544189453,8589934592,2147483648,6032359424,391184384
209,1772011925214,3204,3204,3204,3204,3204,3204,3204,3204,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,5.177051544189453,8589934592,2147483648,6033309696,391184384
209,1772011925424,3204,3204,3204,3204,3204,3204,3204,3204,39.130435943603516,28.571430206298828,38.095237731933594,33.333335876464844,9.090909004211426,0,4.761904716491699,0,5.177051544189453,8589934592,2147483648,6019006464,391184384
209,1772011925634,3204,3204,3204,3204,3204,3204,3204,3204,85,81.81818389892578,80.95238494873047,80.95238494873047,40,47.619049072265625,23.809524536132813,10,4.696921348571777,8589934592,2147483648,5969739776,391184384
208,1772011925845,3204,3204,3204,3204,3204,3204,3204,3204,52.38095474243164,50,50,50,28.571430206298828,27.272727966308594,14.285715103149414,13.636363983154297,4.696921348571777,8589934592,2147483648,5935005696,391184384
209,1772011926054,3204,3204,3204,3204,3204,3204,3204,3204,60.000003814697266,52.38095474243164,52.38095474243164,40,28.571430206298828,20,9.523809432983398,4.761904716491699,4.696921348571777,8589934592,2147483648,5888245760,391184384
206,1772011926264,3204,3204,3204,3204,3204,3204,3204,3204,33.333335876464844,38.095237731933594,25,23.809524536132813,0,9.090909004211426,0,0,4.696921348571777,8589934592,2147483648,5903319040,391184384
209,1772011926471,3204,3204,3204,3204,3204,3204,3204,3204,33.333335876464844,35,30.000001907348633,25,4.761904716491699,4.761904716491699,0,0,4.696921348571777,8589934592,2147483648,5903319040,391184384
199,1772011926681,3204,3204,3204,3204,3204,3204,3204,3204,42.85714340209961,33.333335876464844,31.81818199157715,33.333335876464844,0,0,4.545454502105713,0,5.148873805999756,8589934592,2147483648,5903319040,391184384
209,1772011926881,3204,3204,3204,3204,3204,3204,3204,3204,52.6315803527832,50,47.36842346191406,35,5,0,0,5,5.148873805999756,8589934592,2147483648,5917966336,391184384
201,1772011927091,3204,3204,3204,3204,3204,3204,3204,3204,47.619049072265625,45,61.904762268066406,30.000001907348633,0,4.761904716491699,0,0,5.148873805999756,8589934592,2147483648,5912543232,391184384
204,1772011927293,3204,3204,3204,3204,3204,3204,3204,3204,76.19047546386719,71.42857360839844,70,71.42857360839844,13.636363983154297,5,10,5,5.148873805999756,8589934592,2147483648,5910347776,391184384
