Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772001594557,3204,3204,3204,3204,3204,3204,3204,3204,NaN,100,50,NaN,NaN,0,0,0,6.318786144256592,8589934592,2147483648,6244450304,407961600
209,1772001594558,3204,3204,3204,3204,3204,3204,3204,3204,0,0,100,0,0,NaN,NaN,0,6.318786144256592,8589934592,2147483648,6245269504,407961600
209,1772001594768,3204,3204,3204,3204,3204,3204,3204,3204,33.333335876464844,25,20,23.809524536132813,0,0,0,0,6.318786144256592,8589934592,2147483648,6245974016,407961600
206,1772001594978,3204,3204,3204,3204,3204,3204,3204,3204,33.333335876464844,31.81818199157715,27.272727966308594,22.72727394104004,4.545454502105713,0,4.545454502105713,0,6.334798336029053,8589934592,2147483648,6245728256,407961600
202,1772001595185,3204,3204,3204,3204,3204,3204,3204,3204,75,70,65,70,9.523809432983398,5,0,4.761904716491699,6.334798336029053,8589934592,2147483648,6251954176,407961600
207,1772001595387,3204,3204,3204,3204,3204,3204,3204,3204,52.38095474243164,52.38095474243164,42.85714340209961,40,31.57894515991211,23.809524536132813,15.000000953674316,15.789472579956055,6.334798336029053,8589934592,2147483648,6267437056,407961600
209,1772001595595,3204,3204,3204,3204,3204,3204,3204,3204,65,57.894737243652344,55,52.38095474243164,28.571430206298828,20,5,9.523809432983398,6.334798336029053,8589934592,2147483648,6272958464,407961600
201,1772001595805,3204,3204,3204,3204,3204,3204,3204,3204,47.619049072265625,36.3636360168457,30.000001907348633,25,4.761904716491699,4.545454502105713,4.545454502105713,0,6.334798336029053,8589934592,2147483648,6276415488,407961600
209,1772001596007,3204,3204,3204,3204,3204,3204,3204,3204,55,63.15789031982422,52.38095474243164,45,9.523809432983398,5,0,5,6.61765718460083,8589934592,2147483648,6256885760,407961600
208,1772001596217,3204,3204,3204,3204,3204,3204,3204,3204,40,38.095237731933594,28.571430206298828,28.571430206298828,4.761904716491699,4.761904716491699,4.761904716491699,4.761904716491699,6.61765718460083,8589934592,2147483648,6250266624,407961600
208,1772001596425,3204,3204,3204,3204,3204,3204,3204,3204,42.85714340209961,47.619049072265625,30.000001907348633,33.333335876464844,10,9.523809432983398,9.090909004211426,0,6.61765718460083,8589934592,2147483648,6212648960,407961600
201,1772001596634,3204,3204,3204,3204,3204,3204,3204,3204,66.66667175292969,61.904762268066406,52.38095474243164,47.619049072265625,50,40,45,31.81818199157715,6.61765718460083,8589934592,2147483648,6212648960,407961600
204,1772001596836,3204,3204,3204,3204,3204,3204,3204,3204,40,36.842105865478516,20,25,0,0,4.761904716491699,0,6.61765718460083,8589934592,2147483648,6212648960,407961600
201,1772001597040,3204,3204,3204,3204,3204,3204,3204,3204,40,38.095237731933594,30.000001907348633,25,10,9.523809432983398,5,9.523809432983398,7.485628128051758,8589934592,2147483648,6212648960,407961600
213,1772001597243,3204,3204,3204,3204,3204,3204,3204,3204,89.47368621826172,95,85,85.71428680419922,20,15.000000953674316,10,15.000000953674316,7.485628128051758,8589934592,2147483648,6185517056,407961600
209,1772001597457,3204,3204,3204,3204,3204,3204,3204,3204,61.904762268066406,72.7272720336914,63.6363639831543,61.904762268066406,13.636363983154297,14.285715103149414,4.545454502105713,9.090909004211426,7.485628128051758,8589934592,2147483648,6186024960,407961600
206,1772001597667,3204,3204,3204,3204,3204,3204,3204,3204,78.26087188720703,60.000003814697266,57.142860412597656,57.142860412597656,14.285715103149414,9.523809432983398,4.761904716491699,0,7.485628128051758,8589934592,2147483648,6174064640,407961600
209,1772001597874,3204,3204,3204,3204,3204,3204,3204,3204,71.42857360839844,71.42857360839844,65,71.42857360839844,18.18181800842285,5,4.761904716491699,4.761904716491699,7.485628128051758,8589934592,2147483648,6172033024,407961600
