Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772004041131,3204,3204,3204,3204,3204,3204,3204,3204,100,0,0,NaN,0,0,NaN,0,5.662260055541992,8589934592,2147483648,5966544896,407961600
209,1772004041131,3204,3204,3204,3204,3204,3204,3204,3204,0,NaN,NaN,0,NaN,0,0,0,5.662260055541992,8589934592,2147483648,5966151680,407961600
207,1772004041342,3204,3204,3204,3204,3204,3204,3204,3204,26.3157901763916,23.809524536132813,22.72727394104004,23.809524536132813,0,0,0,0,5.662260055541992,8589934592,2147483648,5965643776,407961600
207,1772004041549,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,28.571430206298828,20,30.000001907348633,4.761904716491699,4.761904716491699,4.761904716491699,0,5.662260055541992,8589934592,2147483648,5959892992,407961600
209,1772004041757,3204,3204,3204,3204,3204,3204,3204,3204,66.66667175292969,66.66667175292969,66.66667175292969,57.142860412597656,0,0,0,0,5.662260055541992,8589934592,2147483648,5986926592,407961600
203,1772004041968,3204,3204,3204,3204,3204,3204,3204,3204,52.38095474243164,45,38.095237731933594,33.333335876464844,4.761904716491699,4.761904716491699,9.523809432983398,4.761904716491699,6.1002421379089355,8589934592,2147483648,5993938944,407961600
209,1772004042172,3204,3204,3204,3204,3204,3204,3204,3204,55,52.38095474243164,40,45,33.333335876464844,10,0,0,6.1002421379089355,8589934592,2147483648,5993938944,407961600
207,1772004042382,3204,3204,3204,3204,3204,3204,3204,3204,66.66667175292969,57.142860412597656,61.904762268066406,57.142860412597656,5,4.761904716491699,4.545454502105713,4.761904716491699,6.1002421379089355,8589934592,2147483648,5993938944,407961600
201,1772004042590,3204,3204,3204,3204,3204,3204,3204,3204,54.54545593261719,50,50,45,4.545454502105713,9.090909004211426,0,0,6.1002421379089355,8589934592,2147483648,5993938944,407961600
209,1772004042791,3204,3204,3204,3204,3204,3204,3204,3204,42.105262756347656,40,38.095237731933594,30.000001907348633,27.77777862548828,21.052631378173828,15.000000953674316,10,6.1002421379089355,8589934592,2147483648,6064635904,407961600
