Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772011109772,3204,3204,3204,3204,3204,3204,3204,3204,NaN,NaN,100,0,NaN,0,NaN,0,4.684351444244385,8589934592,2147483648,5889736704,391184384
209,1772011109772,3204,3204,3204,3204,3204,3204,3204,3204,0,0,0,NaN,0,0,0,0,4.684351444244385,8589934592,2147483648,5890965504,391184384
207,1772011109983,3204,3204,3204,3204,3204,3204,3204,3204,33.333335876464844,19.047618865966797,15.000000953674316,9.523809432983398,23.809524536132813,15.000000953674316,9.523809432983398,5,4.684351444244385,8589934592,2147483648,5890965504,391184384
204,1772011110191,3204,3204,3204,3204,3204,3204,3204,3204,60.000003814697266,57.142860412597656,55,47.619049072265625,0,4.545454502105713,4.545454502105713,4.545454502105713,4.684351444244385,8589934592,2147483648,5890965504,391184384
208,1772011110397,3204,3204,3204,3204,3204,3204,3204,3204,66.66667175292969,68.42105102539063,52.38095474243164,55,4.761904716491699,0,0,0,4.684351444244385,8589934592,2147483648,5869584384,391184384
209,1772011110606,3204,3204,3204,3204,3204,3204,3204,3204,60.000003814697266,61.904762268066406,57.142860412597656,54.54545593261719,33.333335876464844,33.333335876464844,25,27.272727966308594,5.158730506896973,8589934592,2147483648,5835522048,391184384
208,1772011110816,3204,3204,3204,3204,3204,3204,3204,3204,61.904762268066406,40.90909194946289,50,45,30.000001907348633,19.047618865966797,13.636363983154297,0,5.158730506896973,8589934592,2147483648,5829804032,391184384
203,1772011111025,3204,3204,3204,3204,3204,3204,3204,3204,38.095237731933594,38.095237731933594,28.571430206298828,33.333335876464844,13.636363983154297,4.761904716491699,0,4.545454502105713,5.158730506896973,8589934592,2147483648,5849972736,391184384
209,1772011111229,3204,3204,3204,3204,3204,3204,3204,3204,42.105262756347656,40,33.333335876464844,38.095237731933594,4.761904716491699,5,4.761904716491699,0,5.158730506896973,8589934592,2147483648,5852692480,391184384
204,1772011111439,3204,3204,3204,3204,3204,3204,3204,3204,59.09090805053711,52.38095474243164,50,50,4.761904716491699,4.761904716491699,4.761904716491699,4.761904716491699,5.158730506896973,8589934592,2147483648,5860868096,391184384
209,1772011111644,3204,3204,3204,3204,3204,3204,3204,3204,61.904762268066406,55,52.6315803527832,60.000003814697266,15.000000953674316,9.523809432983398,15.000000953674316,4.761904716491699,6.8963303565979,8589934592,2147483648,5859409920,391184384
203,1772011111854,3204,3204,3204,3204,3204,3204,3204,3204,65,47.619049072265625,57.142860412597656,50,5,4.761904716491699,4.761904716491699,4.545454502105713,6.8963303565979,8589934592,2147483648,5859409920,391184384
207,1772011112058,3204,3204,3204,3204,3204,3204,3204,3204,85,80.95238494873047,90.47618865966797,80,76.19047546386719,10.526315689086914,30.000001907348633,5,6.8963303565979,8589934592,2147483648,5859409920,391184384
209,1772011112266,3204,3204,3204,3204,3204,3204,3204,3204,57.142860412597656,55,68.42105102539063,57.142860412597656,9.523809432983398,4.761904716491699,0,0,6.8963303565979,8589934592,2147483648,5859409920,391184384
204,1772011112476,3204,3204,3204,3204,3204,3204,3204,3204,72.7272720336914,81.81818389892578,81.81818389892578,80,9.523809432983398,9.523809432983398,13.636363983154297,5,6.8963303565979,8589934592,2147483648,5850562560,391184384
200,1772011112681,3204,3204,3204,3204,3204,3204,3204,3204,70,75,75,70,20,4.761904716491699,30.000001907348633,0,6.002635955810547,8589934592,2147483648,5849300992,391184384
203,1772011112883,3204,3204,3204,3204,3204,3204,3204,3204,85,84.21052551269531,71.42857360839844,66.66667175292969,25,15.000000953674316,30.000001907348633,15.000000953674316,6.002635955810547,8589934592,2147483648,5880250368,391184384
201,1772011113086,3204,3204,3204,3204,3204,3204,3204,3204,75,57.142860412597656,70,47.619049072265625,19.047618865966797,20,0,0,6.002635955810547,8589934592,2147483648,5872484352,391184384
209,1772011113288,3204,3204,3204,3204,3204,3204,3204,3204,66.66667175292969,78.94737243652344,60.000003814697266,75,45,5,0,0,6.002635955810547,8589934592,2147483648,5880430592,391184384
206,1772011113498,3204,3204,3204,3204,3204,3204,3204,3204,61.904762268066406,59.09090805053711,61.904762268066406,65,25,28.571430206298828,4.761904716491699,0,6.002635955810547,8589934592,2147483648,5879726080,391184384
204,1772011113705,3204,3204,3204,3204,3204,3204,3204,3204,63.15789031982422,65,55,75,19.047618865966797,14.285715103149414,10,4.761904716491699,7.422656059265137,8589934592,2147483648,5881217024,391184384
201,1772011113910,3204,3204,3204,3204,3204,3204,3204,3204,77.2727279663086,66.66667175292969,66.66667175292969,68.18181610107422,19.047618865966797,5,22.72727394104004,5,7.422656059265137,8589934592,2147483648,5883215872,391184384
209,1772011114112,3204,3204,3204,3204,3204,3204,3204,3204,57.894737243652344,63.15789031982422,52.38095474243164,73.68421173095703,42.105262756347656,4.761904716491699,0,0,7.422656059265137,8589934592,2147483648,5883215872,391184384
209,1772011114322,3204,3204,3204,3204,3204,3204,3204,3204,76.19047546386719,77.2727279663086,80,71.42857360839844,9.090909004211426,4.761904716491699,4.761904716491699,4.761904716491699,7.422656059265137,8589934592,2147483648,5883215872,391184384
203,1772011114532,3204,3204,3204,3204,3204,3204,3204,3204,66.66667175292969,66.66667175292969,52.38095474243164,77.2727279663086,9.523809432983398,0,0,40.90909194946289,7.566473960876465,8589934592,2147483648,5838307328,391184384
204,1772011114736,3204,3204,3204,3204,3204,3204,3204,3204,71.42857360839844,71.42857360839844,85,85,25,9.523809432983398,9.523809432983398,10,7.566473960876465,8589934592,2147483648,5838946304,391184384
206,1772011114942,3204,3204,3204,3204,3204,3204,3204,3204,55,55,71.42857360839844,80,10,0,0,22.72727394104004,7.566473960876465,8589934592,2147483648,5842501632,391184384
204,1772011115148,3204,3204,3204,3204,3204,3204,3204,3204,71.42857360839844,71.42857360839844,75,75,33.333335876464844,23.809524536132813,10,15.789472579956055,7.566473960876465,8589934592,2147483648,5839880192,391184384
205,1772011115353,3204,3204,3204,3204,3204,3204,3204,3204,70,73.68421173095703,71.42857360839844,76.19047546386719,4.761904716491699,0,0,0,7.566473960876465,8589934592,2147483648,5841272832,391184384
205,1772011115559,3204,3204,3204,3204,3204,3204,3204,3204,60.000003814697266,65,66.66667175292969,80.95238494873047,5,5,9.090909004211426,9.523809432983398,6.940118312835693,8589934592,2147483648,5842108416,391184384
203,1772011115765,3204,3204,3204,3204,3204,3204,3204,3204,85.71428680419922,80.95238494873047,80,75,25,23.809524536132813,10,5,6.940118312835693,8589934592,2147483648,5841682432,391184384
209,1772011115969,3204,3204,3204,3204,3204,3204,3204,3204,80,85.71428680419922,85,76.19047546386719,23.809524536132813,26.3157901763916,10,10,6.940118312835693,8589934592,2147483648,5845712896,391184384
205,1772011116179,3204,3204,3204,3204,3204,3204,3204,3204,66.66667175292969,57.142860412597656,61.904762268066406,80,4.761904716491699,22.72727394104004,4.761904716491699,0,6.940118312835693,8589934592,2147483648,5832523776,391184384
203,1772011116385,3204,3204,3204,3204,3204,3204,3204,3204,65,71.42857360839844,65,66.66667175292969,45,5,4.761904716491699,0,6.940118312835693,8589934592,2147483648,5831983104,391184384
209,1772011116590,3204,3204,3204,3204,3204,3204,3204,3204,71.42857360839844,70,85.71428680419922,66.66667175292969,23.809524536132813,10,0,13.636363983154297,6.908909320831299,8589934592,2147483648,5832638464,391184384
207,1772011116800,3204,3204,3204,3204,3204,3204,3204,3204,80.95238494873047,75,76.19047546386719,75,20,18.18181800842285,4.761904716491699,14.285715103149414,6.908909320831299,8589934592,2147483648,5830115328,391184384
206,1772011117008,3204,3204,3204,3204,3204,3204,3204,3204,66.66667175292969,76.19047546386719,71.42857360839844,66.66667175292969,25,0,0,0,6.908909320831299,8589934592,2147483648,5830115328,391184384
202,1772011117215,3204,3204,3204,3204,3204,3204,3204,3204,75,77.2727279663086,75,70,36.3636360168457,10,9.523809432983398,10.526315689086914,6.908909320831299,8589934592,2147483648,5830115328,391184384
208,1772011117418,3204,3204,3204,3204,3204,3204,3204,3204,71.42857360839844,68.42105102539063,61.904762268066406,70,42.105262756347656,9.523809432983398,5,4.545454502105713,6.908909320831299,8589934592,2147483648,5830115328,391184384
201,1772011117627,3204,3204,3204,3204,3204,3204,3204,3204,70,57.142860412597656,45,54.54545593261719,13.636363983154297,40,4.761904716491699,0,6.992025852203369,8589934592,2147483648,5818564608,391184384
203,1772011117830,3204,3204,3204,3204,3204,3204,3204,3204,60.000003814697266,61.904762268066406,57.142860412597656,65,10,4.761904716491699,0,0,6.992025852203369,8589934592,2147483648,5821431808,391184384
201,1772011118033,3204,3204,3204,3204,3204,3204,3204,3204,66.66667175292969,65,60.000003814697266,66.66667175292969,4.761904716491699,0,0,4.761904716491699,6.992025852203369,8589934592,2147483648,5823938560,391184384
207,1772011118236,3204,3204,3204,3204,3204,3204,3204,3204,70,75,71.42857360839844,55,5,20,25,0,6.992025852203369,8589934592,2147483648,5820481536,391184384
206,1772011118444,3204,3204,3204,3204,3204,3204,3204,3204,52.38095474243164,57.142860412597656,68.42105102539063,50,38.095237731933594,4.761904716491699,4.545454502105713,4.761904716491699,6.992025852203369,8589934592,2147483648,5821775872,391184384
201,1772011118650,3204,3204,3204,3204,3204,3204,3204,3204,61.904762268066406,63.15789031982422,47.619049072265625,45,5,5,5,4.761904716491699,7.047805309295654,8589934592,2147483648,5822103552,391184384
205,1772011118853,3204,3204,3204,3204,3204,3204,3204,3204,73.68421173095703,61.904762268066406,75,80.95238494873047,10,9.523809432983398,5,5,7.047805309295654,8589934592,2147483648,5826527232,391184384
207,1772011119058,3204,3204,3204,3204,3204,3204,3204,3204,47.619049072265625,38.095237731933594,61.904762268066406,42.85714340209961,38.095237731933594,0,30.000001907348633,0,7.047805309295654,8589934592,2147483648,5830836224,391184384
207,1772011119265,3204,3204,3204,3204,3204,3204,3204,3204,45,50,45.45454788208008,52.38095474243164,42.85714340209961,26.3157901763916,19.047618865966797,27.272727966308594,7.047805309295654,8589934592,2147483648,5783797760,391184384
202,1772011119473,3204,3204,3204,3204,3204,3204,3204,3204,57.142860412597656,47.619049072265625,47.36842346191406,47.36842346191406,52.38095474243164,57.142860412597656,42.85714340209961,40,7.047805309295654,8589934592,2147483648,5783797760,391184384
209,1772011119676,3204,3204,3204,3204,3204,3204,3204,3204,60.000003814697266,70,60.000003814697266,55,36.842105865478516,61.904762268066406,25,15.000000953674316,6.519057273864746,8589934592,2147483648,5887295488,391184384
205,1772011119886,3204,3204,3204,3204,3204,3204,3204,3204,45,52.38095474243164,52.38095474243164,52.38095474243164,57.142860412597656,45,36.3636360168457,33.333335876464844,6.519057273864746,8589934592,2147483648,5888163840,391184384
202,1772011120092,3204,3204,3204,3204,3204,3204,3204,3204,50,50,50,47.619049072265625,0,4.545454502105713,0,0,6.519057273864746,8589934592,2147483648,5888655360,391184384
203,1772011120295,3204,3204,3204,3204,3204,3204,3204,3204,70,65,66.66667175292969,60.000003814697266,4.761904716491699,0,0,4.761904716491699,6.519057273864746,8589934592,2147483648,5890752512,391184384
207,1772011120499,3204,3204,3204,3204,3204,3204,3204,3204,59.09090805053711,40,50,61.904762268066406,0,5,4.761904716491699,0,6.519057273864746,8589934592,2147483648,5894897664,391184384
208,1772011120706,3204,3204,3204,3204,3204,3204,3204,3204,57.894737243652344,54.54545593261719,71.42857360839844,60.000003814697266,9.523809432983398,0,4.761904716491699,4.545454502105713,8.646979331970215,8589934592,2147483648,5896159232,391184384
209,1772011120915,3204,3204,3204,3204,3204,3204,3204,3204,45.45454788208008,40,52.38095474243164,47.619049072265625,5,4.761904716491699,0,0,8.646979331970215,8589934592,2147483648,5875580928,391184384
207,1772011121124,3204,3204,3204,3204,3204,3204,3204,3204,47.619049072265625,47.619049072265625,57.142860412597656,52.38095474243164,0,0,0,0,8.646979331970215,8589934592,2147483648,5869027328,391184384
209,1772011121332,3204,3204,3204,3204,3204,3204,3204,3204,35,38.095237731933594,40,65,4.761904716491699,0,0,0,8.646979331970215,8589934592,2147483648,5871599616,391184384
209,1772011121542,3204,3204,3204,3204,3204,3204,3204,3204,50,40,52.38095474243164,61.904762268066406,66.66667175292969,28.571430206298828,5,9.090909004211426,9.053001403808594,8589934592,2147483648,5863374848,391184384
209,1772011121752,3204,3204,3204,3204,3204,3204,3204,3204,35,40.90909194946289,45.45454788208008,47.619049072265625,9.523809432983398,0,9.090909004211426,0,9.053001403808594,8589934592,2147483648,5853265920,391184384
206,1772011121962,3204,3204,3204,3204,3204,3204,3204,3204,33.333335876464844,35,65,40.90909194946289,0,0,0,0,9.053001403808594,8589934592,2147483648,5851725824,391184384
