Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772014097844,3204,3204,3204,3204,3204,3204,3204,3204,100,0,NaN,0,NaN,NaN,0,NaN,5.558034896850586,8589934592,2147483648,5923209216,366018560
205,1772014097844,3204,3204,3204,3204,3204,3204,3204,3204,50,NaN,NaN,NaN,0,0,NaN,0,5.558034896850586,8589934592,2147483648,5923667968,366018560
204,1772014098051,3204,3204,3204,3204,3204,3204,3204,3204,21.052631378173828,25,33.333335876464844,18.18181800842285,30.000001907348633,28.571430206298828,9.523809432983398,4.761904716491699,5.558034896850586,8589934592,2147483648,5927682048,366018560
204,1772014098255,3204,3204,3204,3204,3204,3204,3204,3204,95.23809814453125,90.47618865966797,90.47618865966797,94.73684692382813,30.000001907348633,20,14.285715103149414,5.263157844543457,5.558034896850586,8589934592,2147483648,5927682048,366018560
204,1772014098460,3204,3204,3204,3204,3204,3204,3204,3204,50,47.36842346191406,45,47.619049072265625,33.333335876464844,20,5,4.761904716491699,5.286778926849365,8589934592,2147483648,5886214144,366018560
201,1772014098665,3204,3204,3204,3204,3204,3204,3204,3204,66.66667175292969,66.66667175292969,66.66667175292969,61.904762268066406,20,9.523809432983398,5,4.761904716491699,5.286778926849365,8589934592,2147483648,5831884800,366018560
204,1772014098867,3204,3204,3204,3204,3204,3204,3204,3204,45,40,36.842105865478516,21.052631378173828,10,10,5,10,5.286778926849365,8589934592,2147483648,5840551936,366018560
204,1772014099072,3204,3204,3204,3204,3204,3204,3204,3204,36.842105865478516,35,28.571430206298828,28.571430206298828,14.285715103149414,10,13.636363983154297,4.761904716491699,5.286778926849365,8589934592,2147483648,5850234880,366018560
203,1772014099277,3204,3204,3204,3204,3204,3204,3204,3204,52.38095474243164,45.45454788208008,33.333335876464844,25,15.000000953674316,5,5,5,5.286778926849365,8589934592,2147483648,5849546752,366018560
201,1772014099481,3204,3204,3204,3204,3204,3204,3204,3204,45,47.36842346191406,47.36842346191406,42.85714340209961,15.000000953674316,31.81818199157715,10,5,7.639503479003906,8589934592,2147483648,5851348992,366018560
204,1772014099683,3204,3204,3204,3204,3204,3204,3204,3204,70,70,76.19047546386719,65,25,11.111111640930176,10,5,7.639503479003906,8589934592,2147483648,5869633536,366018560
202,1772014099888,3204,3204,3204,3204,3204,3204,3204,3204,76.19047546386719,80,65,65,19.047618865966797,22.72727394104004,9.523809432983398,30.000001907348633,7.639503479003906,8589934592,2147483648,5854986240,366018560
200,1772014100091,3204,3204,3204,3204,3204,3204,3204,3204,68.42105102539063,75,63.15789031982422,55,15.000000953674316,10,5,9.523809432983398,7.639503479003906,8589934592,2147483648,5850660864,366018560
204,1772014100292,3204,3204,3204,3204,3204,3204,3204,3204,76.19047546386719,75,57.142860412597656,55,14.285715103149414,10,0,0,7.639503479003906,8589934592,2147483648,5854052352,366018560
204,1772014100497,3204,3204,3204,3204,3204,3204,3204,3204,70,52.38095474243164,50,70,10.526315689086914,10,13.636363983154297,9.523809432983398,6.414679527282715,8589934592,2147483648,5858951168,366018560
204,1772014100702,3204,3204,3204,3204,3204,3204,3204,3204,70,71.42857360839844,66.66667175292969,75,23.809524536132813,14.285715103149414,15.000000953674316,15.000000953674316,6.414679527282715,8589934592,2147483648,5851774976,366018560
204,1772014100907,3204,3204,3204,3204,3204,3204,3204,3204,61.904762268066406,66.66667175292969,60.000003814697266,66.66667175292969,10,10,5,5,6.414679527282715,8589934592,2147483648,5853790208,366018560
204,1772014101112,3204,3204,3204,3204,3204,3204,3204,3204,66.66667175292969,60.000003814697266,66.66667175292969,80,9.523809432983398,9.523809432983398,4.761904716491699,4.761904716491699,6.414679527282715,8589934592,2147483648,5854871552,366018560
201,1772014101317,3204,3204,3204,3204,3204,3204,3204,3204,68.42105102539063,60.000003814697266,70,47.619049072265625,10,5,0,0,6.414679527282715,8589934592,2147483648,5857886208,366018560
