Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771995342618,3204,3204,3204,3204,3204,3204,3204,3204,0,NaN,100,50,0,0,0,0,4.540333271026611,8589934592,2147483648,5870764032,433127424
209,1771995342618,3204,3204,3204,3204,3204,3204,3204,3204,100,0,0,NaN,NaN,NaN,0,0,4.540333271026611,8589934592,2147483648,5870764032,433127424
205,1771995342829,3204,3204,3204,3204,3204,3204,3204,3204,33.333335876464844,33.333335876464844,31.81818199157715,23.809524536132813,4.761904716491699,4.545454502105713,0,0,4.540333271026611,8589934592,2147483648,5870764032,433127424
209,1771995343035,3204,3204,3204,3204,3204,3204,3204,3204,40,31.57894515991211,30.000001907348633,28.571430206298828,5,5,4.761904716491699,4.545454502105713,4.540333271026611,8589934592,2147483648,5870764032,433127424
200,1771995343245,3204,3204,3204,3204,3204,3204,3204,3204,85,77.2727279663086,80,76.19047546386719,22.72727394104004,9.523809432983398,9.523809432983398,0,4.772571563720703,8589934592,2147483648,5838094336,433127424
209,1771995343445,3204,3204,3204,3204,3204,3204,3204,3204,52.38095474243164,52.6315803527832,47.619049072265625,36.842105865478516,38.095237731933594,25,5.263157844543457,13.636363983154297,4.772571563720703,8589934592,2147483648,5813829632,433127424
199,1771995343656,3204,3204,3204,3204,3204,3204,3204,3204,55,57.142860412597656,50,40.90909194946289,5,4.761904716491699,0,0,4.772571563720703,8589934592,2147483648,5802967040,433127424
209,1771995343856,3204,3204,3204,3204,3204,3204,3204,3204,50,45,45,36.842105865478516,5,5,5,4.761904716491699,4.772571563720703,8589934592,2147483648,5811585024,433127424
202,1771995344066,3204,3204,3204,3204,3204,3204,3204,3204,36.3636360168457,40.90909194946289,27.272727966308594,28.571430206298828,23.809524536132813,14.285715103149414,13.636363983154297,5,4.772571563720703,8589934592,2147483648,5827690496,433127424
209,1771995344268,3204,3204,3204,3204,3204,3204,3204,3204,50,55,40,33.333335876464844,0,0,0,0,4.927457332611084,8589934592,2147483648,5838569472,433127424
