Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772004856435,3204,3204,3204,3204,3204,3204,3204,3204,0,NaN,100,50,0,0,0,0,5.376211166381836,8589934592,2147483648,5971394560,407961600
209,1772004856435,3204,3204,3204,3204,3204,3204,3204,3204,NaN,0,0,NaN,0,NaN,0,NaN,5.376211166381836,8589934592,2147483648,5972115456,407961600
202,1772004856645,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,33.333335876464844,25,22.72727394104004,0,0,0,0,5.376211166381836,8589934592,2147483648,5974310912,407961600
209,1772004856849,3204,3204,3204,3204,3204,3204,3204,3204,70,65,57.142860412597656,60.000003814697266,35,23.809524536132813,10,5,5.585615158081055,8589934592,2147483648,5974310912,407961600
204,1772004857059,3204,3204,3204,3204,3204,3204,3204,3204,52.38095474243164,38.095237731933594,38.095237731933594,30.000001907348633,19.047618865966797,19.047618865966797,0,0,5.585615158081055,8589934592,2147483648,5983682560,407961600
209,1772004857263,3204,3204,3204,3204,3204,3204,3204,3204,65,50,42.105262756347656,42.85714340209961,4.761904716491699,5,4.761904716491699,4.761904716491699,5.585615158081055,8589934592,2147483648,5998739456,407961600
209,1772004857473,3204,3204,3204,3204,3204,3204,3204,3204,50,47.619049072265625,40.90909194946289,40,4.761904716491699,4.761904716491699,0,0,5.585615158081055,8589934592,2147483648,5996609536,407961600
202,1772004857683,3204,3204,3204,3204,3204,3204,3204,3204,47.36842346191406,47.619049072265625,42.85714340209961,36.3636360168457,9.523809432983398,4.761904716491699,9.523809432983398,9.090909004211426,5.585615158081055,8589934592,2147483648,5988761600,407961600
203,1772004857886,3204,3204,3204,3204,3204,3204,3204,3204,47.619049072265625,40,42.105262756347656,31.57894515991211,0,4.761904716491699,0,0,5.835872173309326,8589934592,2147483648,5984845824,407961600
209,1772004858089,3204,3204,3204,3204,3204,3204,3204,3204,60.000003814697266,38.095237731933594,38.095237731933594,33.333335876464844,15.000000953674316,15.000000953674316,0,0,5.835872173309326,8589934592,2147483648,5962498048,407961600
200,1772004858299,3204,3204,3204,3204,3204,3204,3204,3204,40.90909194946289,35,25,28.571430206298828,9.523809432983398,9.523809432983398,9.090909004211426,4.761904716491699,5.835872173309326,8589934592,2147483648,5960925184,407961600
207,1772004858501,3204,3204,3204,3204,3204,3204,3204,3204,84.21052551269531,75,71.42857360839844,73.68421173095703,38.095237731933594,0,0,0,5.835872173309326,8589934592,2147483648,5956206592,407961600
203,1772004858708,3204,3204,3204,3204,3204,3204,3204,3204,61.904762268066406,76.19047546386719,70,77.2727279663086,10,14.285715103149414,4.761904716491699,0,5.835872173309326,8589934592,2147483648,5957369856,407961600
209,1772004858912,3204,3204,3204,3204,3204,3204,3204,3204,78.94737243652344,70,71.42857360839844,75,23.809524536132813,9.523809432983398,5,5,6.504644870758057,8589934592,2147483648,5961908224,407961600
201,1772004859122,3204,3204,3204,3204,3204,3204,3204,3204,68.18181610107422,63.6363639831543,65,57.142860412597656,15.000000953674316,13.636363983154297,0,0,6.504644870758057,8589934592,2147483648,5946097664,407961600
200,1772004859325,3204,3204,3204,3204,3204,3204,3204,3204,55,55,57.142860412597656,75,0,0,0,0,6.504644870758057,8589934592,2147483648,5946720256,407961600
209,1772004859525,3204,3204,3204,3204,3204,3204,3204,3204,60.000003814697266,60.000003814697266,65,60.000003814697266,30.000001907348633,5.263157844543457,0,26.3157901763916,6.504644870758057,8589934592,2147483648,5949440000,407961600
207,1772004859735,3204,3204,3204,3204,3204,3204,3204,3204,57.142860412597656,60.000003814697266,61.904762268066406,52.38095474243164,4.761904716491699,4.761904716491699,4.761904716491699,4.761904716491699,6.504644870758057,8589934592,2147483648,5947195392,407961600
208,1772004859943,3204,3204,3204,3204,3204,3204,3204,3204,71.42857360839844,61.904762268066406,66.66667175292969,57.142860412597656,4.761904716491699,4.761904716491699,4.761904716491699,0,6.8026838302612305,8589934592,2147483648,5944131584,407961600
204,1772004860151,3204,3204,3204,3204,3204,3204,3204,3204,65,50,50,57.142860412597656,0,0,0,4.545454502105713,6.8026838302612305,8589934592,2147483648,5940641792,407961600
203,1772004860356,3204,3204,3204,3204,3204,3204,3204,3204,50,42.85714340209961,68.18181610107422,35,14.285715103149414,10,0,0,6.8026838302612305,8589934592,2147483648,5938593792,407961600
204,1772004860561,3204,3204,3204,3204,3204,3204,3204,3204,68.18181610107422,45,42.105262756347656,52.38095474243164,38.095237731933594,22.72727394104004,5,23.809524536132813,6.8026838302612305,8589934592,2147483648,5945376768,407961600
208,1772004860765,3204,3204,3204,3204,3204,3204,3204,3204,63.15789031982422,52.38095474243164,50,50,10,5,9.523809432983398,5,6.8026838302612305,8589934592,2147483648,5942132736,407961600
209,1772004860974,3204,3204,3204,3204,3204,3204,3204,3204,61.904762268066406,60.000003814697266,52.38095474243164,60.000003814697266,0,0,0,0,7.001262187957764,8589934592,2147483648,5940150272,407961600
206,1772004861184,3204,3204,3204,3204,3204,3204,3204,3204,52.38095474243164,52.38095474243164,55,47.619049072265625,36.3636360168457,19.047618865966797,4.761904716491699,4.545454502105713,7.001262187957764,8589934592,2147483648,5929680896,407961600
207,1772004861390,3204,3204,3204,3204,3204,3204,3204,3204,61.904762268066406,61.904762268066406,68.18181610107422,57.142860412597656,4.761904716491699,5,4.761904716491699,4.761904716491699,7.001262187957764,8589934592,2147483648,5931778048,407961600
209,1772004861598,3204,3204,3204,3204,3204,3204,3204,3204,47.619049072265625,45,47.619049072265625,35,47.619049072265625,9.090909004211426,0,0,7.001262187957764,8589934592,2147483648,5931778048,407961600
202,1772004861808,3204,3204,3204,3204,3204,3204,3204,3204,50,42.85714340209961,45,42.85714340209961,0,0,0,0,7.072415351867676,8589934592,2147483648,5931778048,407961600
209,1772004862010,3204,3204,3204,3204,3204,3204,3204,3204,50,42.85714340209961,40,47.619049072265625,4.761904716491699,0,0,0,7.072415351867676,8589934592,2147483648,5931778048,407961600
207,1772004862220,3204,3204,3204,3204,3204,3204,3204,3204,59.09090805053711,38.095237731933594,63.6363639831543,30.000001907348633,0,0,0,0,7.072415351867676,8589934592,2147483648,5938069504,407961600
204,1772004862428,3204,3204,3204,3204,3204,3204,3204,3204,50,45,60.000003814697266,33.333335876464844,0,0,0,0,7.072415351867676,8589934592,2147483648,5938823168,407961600
203,1772004862632,3204,3204,3204,3204,3204,3204,3204,3204,57.142860412597656,47.619049072265625,50,38.095237731933594,0,4.761904716491699,4.761904716491699,0,7.072415351867676,8589934592,2147483648,5936644096,407961600
204,1772004862837,3204,3204,3204,3204,3204,3204,3204,3204,63.15789031982422,52.38095474243164,42.85714340209961,35,25,25,20,20,6.927340030670166,8589934592,2147483648,5934710784,407961600
209,1772004863041,3204,3204,3204,3204,3204,3204,3204,3204,50,47.36842346191406,30.000001907348633,47.619049072265625,45,0,0,4.545454502105713,6.927340030670166,8589934592,2147483648,5936431104,407961600
208,1772004863251,3204,3204,3204,3204,3204,3204,3204,3204,60.000003814697266,57.142860412597656,52.38095474243164,50,22.72727394104004,9.523809432983398,9.523809432983398,0,6.927340030670166,8589934592,2147483648,5931941888,407961600
201,1772004863460,3204,3204,3204,3204,3204,3204,3204,3204,52.38095474243164,66.66667175292969,47.619049072265625,54.54545593261719,5,9.523809432983398,4.761904716491699,4.761904716491699,6.927340030670166,8589934592,2147483648,5933858816,407961600
203,1772004863662,3204,3204,3204,3204,3204,3204,3204,3204,45,50,35,40,4.761904716491699,0,0,0,6.927340030670166,8589934592,2147483648,5933858816,407961600
209,1772004863865,3204,3204,3204,3204,3204,3204,3204,3204,47.619049072265625,50,40,40,0,4.761904716491699,0,0,6.386354923248291,8589934592,2147483648,5933858816,407961600
208,1772004864075,3204,3204,3204,3204,3204,3204,3204,3204,40,50,47.619049072265625,38.095237731933594,4.761904716491699,0,4.545454502105713,0,6.386354923248291,8589934592,2147483648,5933858816,407961600
207,1772004864284,3204,3204,3204,3204,3204,3204,3204,3204,47.619049072265625,38.095237731933594,54.54545593261719,40,0,4.761904716491699,4.761904716491699,4.761904716491699,6.386354923248291,8589934592,2147483648,5931843584,407961600
209,1772004864492,3204,3204,3204,3204,3204,3204,3204,3204,52.38095474243164,45,57.894737243652344,42.85714340209961,27.272727966308594,5,0,0,6.386354923248291,8589934592,2147483648,5931155456,407961600
209,1772004864703,3204,3204,3204,3204,3204,3204,3204,3204,60.000003814697266,57.142860412597656,68.18181610107422,57.142860412597656,5,4.761904716491699,9.090909004211426,4.761904716491699,6.386354923248291,8589934592,2147483648,5932171264,407961600
209,1772004864913,3204,3204,3204,3204,3204,3204,3204,3204,61.904762268066406,61.904762268066406,65,52.38095474243164,4.545454502105713,0,0,0,6.543362140655518,8589934592,2147483648,5932957696,407961600
204,1772004865123,3204,3204,3204,3204,3204,3204,3204,3204,71.42857360839844,76.19047546386719,68.18181610107422,60.000003814697266,0,4.761904716491699,0,0,6.543362140655518,8589934592,2147483648,5933449216,407961600
209,1772004865327,3204,3204,3204,3204,3204,3204,3204,3204,71.42857360839844,60.000003814697266,70,76.19047546386719,10,9.523809432983398,4.761904716491699,10,6.543362140655518,8589934592,2147483648,5944410112,407961600
206,1772004865537,3204,3204,3204,3204,3204,3204,3204,3204,61.904762268066406,52.38095474243164,66.66667175292969,57.142860412597656,27.272727966308594,14.285715103149414,0,0,6.543362140655518,8589934592,2147483648,5934546944,407961600
204,1772004865744,3204,3204,3204,3204,3204,3204,3204,3204,55,52.38095474243164,40,60.000003814697266,0,0,0,4.761904716491699,6.543362140655518,8589934592,2147483648,5935693824,407961600
200,1772004865950,3204,3204,3204,3204,3204,3204,3204,3204,50,52.6315803527832,52.38095474243164,57.142860412597656,4.761904716491699,4.761904716491699,4.761904716491699,0,6.210942268371582,8589934592,2147483648,5932761088,407961600
205,1772004866151,3204,3204,3204,3204,3204,3204,3204,3204,57.142860412597656,57.142860412597656,50,50,0,0,0,4.761904716491699,6.210942268371582,8589934592,2147483648,5932351488,407961600
205,1772004866357,3204,3204,3204,3204,3204,3204,3204,3204,40,57.142860412597656,35,45,0,0,0,0,6.210942268371582,8589934592,2147483648,5933514752,407961600
202,1772004866562,3204,3204,3204,3204,3204,3204,3204,3204,52.38095474243164,47.36842346191406,40,61.904762268066406,45,55,0,0,6.210942268371582,8589934592,2147483648,5936234496,407961600
207,1772004866765,3204,3204,3204,3204,3204,3204,3204,3204,36.842105865478516,52.38095474243164,28.571430206298828,30.000001907348633,38.095237731933594,42.85714340209961,5,20,6.210942268371582,8589934592,2147483648,5936234496,407961600
200,1772004866973,3204,3204,3204,3204,3204,3204,3204,3204,27.272727966308594,38.095237731933594,38.095237731933594,50,0,80,0,0,6.545617580413818,8589934592,2147483648,5936234496,407961600
207,1772004867174,3204,3204,3204,3204,3204,3204,3204,3204,45,40,36.842105865478516,36.3636360168457,100,0,0,0,6.545617580413818,8589934592,2147483648,5936234496,407961600
209,1772004867382,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,33.333335876464844,45.45454788208008,40,19.047618865966797,80.95238494873047,0,0,6.545617580413818,8589934592,2147483648,5940559872,407961600
208,1772004867592,3204,3204,3204,3204,3204,3204,3204,3204,52.38095474243164,61.904762268066406,50,57.142860412597656,27.272727966308594,72.7272720336914,9.523809432983398,4.761904716491699,6.545617580413818,8589934592,2147483648,5927763968,407961600
208,1772004867801,3204,3204,3204,3204,3204,3204,3204,3204,52.38095474243164,35,23.809524536132813,35,0,95,0,9.523809432983398,7.981705188751221,8589934592,2147483648,5925257216,407961600
